#time,accel_x,accel_y,accel_z
13409.535391,-1184.329507,-592.164754,-78907.836294
13409.537953,-1184.329507,-888.247130,-78294.959896
13409.540514,296.082377,-1036.288319,-78754.617194
13409.543075,148.041188,-1184.329507,-78448.178995
13409.545637,444.123565,-1184.329507,-78141.740796
13409.548198,-740.205942,-888.247130,-78141.740796
13409.550760,-1332.370696,-1480.411884,-78754.617194
13409.553321,-1776.494261,-444.123565,-78294.959896
13409.555882,296.082377,-740.205942,-78294.959896
13409.558444,0.000000,-1036.288319,-77682.083497
13409.561005,740.205942,-1184.329507,-78448.178995
13409.563566,148.041188,-888.247130,-78448.178995
13409.566128,0.000000,-592.164754,-78294.959896
13409.568689,-2664.741391,-444.123565,-78754.617194
13409.571250,740.205942,-1036.288319,-77835.302597
13409.573812,592.164754,-888.247130,-77682.083497
13409.576373,-296.082377,-740.205942,-78141.740796
13409.578935,-444.123565,-1184.329507,-78141.740796
13409.581496,-740.205942,-1332.370696,-78294.959896
13409.584057,592.164754,-444.123565,-78601.398095
13409.586619,888.247130,-740.205942,-78754.617194
13409.589180,-1480.411884,-740.205942,-78141.740796
13409.591741,-1184.329507,-592.164754,-77835.302597
13409.594303,444.123565,-740.205942,-77375.645298
13409.596864,-740.205942,-1184.329507,-78448.178995
13409.599425,-592.164754,-444.123565,-77069.207099
13409.601987,148.041188,-888.247130,-77988.521696
13409.604548,296.082377,-1480.411884,-78294.959896
13409.607110,0.000000,-1036.288319,-78294.959896
13409.609671,148.041188,-444.123565,-78294.959896
13409.612232,-888.247130,-888.247130,-78294.959896
13409.614794,-592.164754,-1036.288319,-78294.959896
13409.617355,20577.725188,-3256.906145,-78601.398095
13409.619916,-3404.947333,-3552.988522,-82738.313784
13409.622478,15100.201217,-3701.029710,-78294.959896
13409.625039,-1036.288319,-3849.070898,-80440.027290
13409.627585,14952.160028,-11103.089130,-79520.712692
13409.630131,-1184.329507,-3404.947333,-77375.645298
13409.632677,0.000000,-7402.059420,-78907.836294
13409.635223,740.205942,-1332.370696,-79061.055394
13409.637769,8882.471304,-1036.288319,-78907.836294
13409.640314,10807.006753,-6513.812290,-79367.493593
13409.642860,5625.565159,-2072.576638,-77528.864398
