#time,accel_x,accel_y,accel_z
719.866742,1776.494261,-592.164754,-77988.521696
719.869236,1480.411884,-888.247130,-78448.178995
719.871729,2072.576638,-592.164754,-77528.864398
719.874222,-296.082377,-1628.453072,-77375.645298
719.876716,2072.576638,-888.247130,-78448.178995
719.879209,740.205942,-1480.411884,-78141.740796
719.881702,1628.453072,-148.041188,-77222.426198
719.884196,-444.123565,-1036.288319,-77222.426198
719.886689,2220.617826,-148.041188,-78448.178995
719.889182,1184.329507,-1036.288319,-77222.426198
719.891676,-592.164754,-296.082377,-77988.521696
719.894169,1924.535449,-444.123565,-78448.178995
719.896662,2072.576638,-1184.329507,-78754.617194
719.899156,1480.411884,-1036.288319,-77375.645298
719.901649,-296.082377,-148.041188,-78448.178995
719.904143,2960.823768,-1184.329507,-78448.178995
719.906636,888.247130,-1628.453072,-79214.274493
719.909129,-1776.494261,-1628.453072,-77682.083497
719.911623,14952.160028,-5181.441594,-77682.083497
719.914116,-6661.853478,-6513.812290,-79980.369991
719.916609,11695.253884,-5033.400406,-77528.864398
719.919103,-8438.347739,-3701.029710,-78907.836294
719.921645,4885.359217,-10510.924376,-80133.589091
719.924187,1184.329507,4885.359217,-77528.864398
719.926729,6661.853478,888.247130,-80286.808190
719.929271,10955.047942,296.082377,-78448.178995
719.931813,7698.141797,-5773.606348,-79980.369991
719.934355,-7846.182985,-7105.977043,-77375.645298
719.936897,-3256.906145,2664.741391,-76456.330700
719.939439,-2960.823768,-5477.523971,-77528.864398
719.941981,5181.441594,-1776.494261,-78601.398095
719.944524,7550.100608,-3701.029710,-77375.645298
719.947066,-8142.265362,11991.336260,-78141.740796
719.949608,-9326.594869,10214.842000,-78294.959896
719.952150,-2072.576638,-148.041188,-77988.521696
719.954692,5477.523971,-1480.411884,-78754.617194
719.957234,11399.171507,592.164754,-78294.959896
719.959776,-3701.029710,-888.247130,-77222.426198
719.962318,-4145.153275,-4293.194464,-77988.521696
719.964860,-8882.471304,-1184.329507,-78294.959896
719.967402,-4885.359217,3256.906145,-76762.768900
719.969944,9918.759623,16432.571912,-77835.302597
719.972487,-3108.864956,-2072.576638,-80593.246390
719.975029,1480.411884,-5921.647536,-76762.768900
719.977571,-3404.947333,4737.318029,-75996.673402
719.980113,3552.988522,3108.864956,-79827.150892
719.982655,-3997.112087,-1628.453072,-78754.617194
719.985197,-4441.235652,-6661.853478,-79367.493593
719.987739,1776.494261,9326.594869,-77222.426198
719.990281,2516.700203,-444.123565,-80746.465489
719.992823,444.123565,4589.276840,-75996.673402
719.995365,-1776.494261,-3701.029710,-80133.589091
719.997907,4145.153275,-444.123565,-77528.864398
720.000450,-7994.224174,4145.153275,-78141.740796
720.002992,-9622.677246,6365.771101,-77069.207099
720.005534,-6365.771101,10510.924376,-78907.836294
720.008076,9918.759623,5033.400406,-79214.274493
720.010618,1924.535449,-296.082377,-79061.055394
720.013160,8586.388927,-592.164754,-77682.083497
720.015702,-15396.283594,-1924.535449,-79980.369991
720.018244,-5329.482782,-15248.242405,-78754.617194
