#time,accel_x,accel_y,accel_z
889.445696,888.247130,-592.164754,-77682.083497
889.448282,740.205942,-888.247130,-78141.740796
889.450868,740.205942,-1036.288319,-77988.521696
889.453454,296.082377,-1036.288319,-77682.083497
889.456040,740.205942,-740.205942,-77988.521696
889.458626,740.205942,-1036.288319,-77988.521696
889.461212,740.205942,-740.205942,-77988.521696
889.463798,592.164754,-888.247130,-77835.302597
889.466384,444.123565,-888.247130,-78448.178995
889.468970,444.123565,-1184.329507,-77682.083497
889.471556,1036.288319,-1628.453072,-77988.521696
889.474142,444.123565,-740.205942,-77682.083497
889.476728,1036.288319,-740.205942,-78448.178995
889.479314,888.247130,-1036.288319,-77069.207099
889.481900,592.164754,-1036.288319,-77375.645298
889.484486,1036.288319,-740.205942,-78448.178995
889.487072,1036.288319,-1184.329507,-77988.521696
889.489658,740.205942,-1036.288319,-78294.959896
889.492224,740.205942,-1332.370696,-78448.178995
889.494790,740.205942,-444.123565,-77375.645298
889.497357,592.164754,-888.247130,-77835.302597
889.499923,592.164754,-1332.370696,-77682.083497
889.502489,740.205942,-888.247130,-78141.740796
889.505055,888.247130,-1332.370696,-77069.207099
889.507622,444.123565,-1628.453072,-78141.740796
889.510188,592.164754,-1036.288319,-77835.302597
889.512754,888.247130,-888.247130,-77835.302597
889.515321,740.205942,-1480.411884,-77988.521696
889.517887,296.082377,-888.247130,-78294.959896
889.520453,1332.370696,-1036.288319,-77835.302597
889.523019,1036.288319,-1332.370696,-77835.302597
889.525586,888.247130,-1036.288319,-77528.864398
889.528152,1184.329507,-1184.329507,-77988.521696
889.530718,740.205942,-2072.576638,-77528.864398
889.533284,5181.441594,-2368.659014,-77835.302597
889.535851,3997.112087,-2368.659014,-77375.645298
889.538417,1036.288319,-1628.453072,-78601.398095
889.540983,-1184.329507,-1036.288319,-77835.302597
889.543550,2220.617826,-2516.700203,-77528.864398
889.546116,6957.935855,-4589.276840,-77682.083497
889.548682,5625.565159,-3404.947333,-77835.302597
889.551248,2220.617826,-5329.482782,-77375.645298
889.553815,-2664.741391,-7254.018232,-78448.178995
889.556381,-888.247130,-8438.347739,-77222.426198
