#time,accel_x,accel_y,accel_z
849.152565,296.082377,-888.247130,-78294.959896
849.155112,888.247130,-296.082377,-77682.083497
849.157659,-888.247130,-740.205942,-78294.959896
849.160206,1184.329507,-444.123565,-78141.740796
849.162753,1480.411884,-444.123565,-77835.302597
849.165303,444.123565,-1776.494261,-78141.740796
849.167854,888.247130,-296.082377,-77682.083497
849.170404,1776.494261,-592.164754,-78448.178995
849.172955,2368.659014,-1480.411884,-77682.083497
849.175506,0.000000,-296.082377,-77069.207099
849.178056,1332.370696,-296.082377,-78294.959896
849.180607,1480.411884,-1628.453072,-78141.740796
849.183158,1184.329507,-444.123565,-77222.426198
849.185708,444.123565,-888.247130,-78448.178995
849.188259,888.247130,-1036.288319,-78448.178995
849.190809,1776.494261,-1480.411884,-78294.959896
849.193360,6513.812290,3256.906145,-78601.398095
849.195911,4293.194464,-4737.318029,-80133.589091
849.198461,7550.100608,6365.771101,-78448.178995
849.201012,2220.617826,1776.494261,-78448.178995
849.203562,-1036.288319,5329.482782,-80286.808190
849.206113,4737.318029,-4885.359217,-76915.987999
849.208664,-1184.329507,3552.988522,-80133.589091
849.211214,16580.613101,7550.100608,-77835.302597
849.213765,-1628.453072,19245.354492,-78907.836294
849.216316,-4145.153275,9918.759623,-78294.959896
849.218866,-6809.894666,592.164754,-78601.398095
849.221417,1184.329507,-6809.894666,-77528.864398
849.223967,3256.906145,-6957.935855,-77528.864398
849.226518,4441.235652,-5625.565159,-76303.111601
849.229069,-3256.906145,-10214.842000,-80133.589091
849.231619,-9918.759623,-7550.100608,-78294.959896
849.234170,-1628.453072,444.123565,-77069.207099
849.236720,5477.523971,5625.565159,-77375.645298
849.239271,12287.418637,3404.947333,-79214.274493
849.241822,-592.164754,-1332.370696,-78141.740796
849.244372,-4441.235652,-1776.494261,-77375.645298
849.246923,-8142.265362,-9622.677246,-76303.111601
849.249474,-7698.141797,-4441.235652,-79367.493593
849.252024,9622.677246,-5033.400406,-75230.577904
849.254575,-8586.388927,-3701.029710,-79673.931792
849.257125,-740.205942,-2072.576638,-76762.768900
849.259676,1924.535449,-5625.565159,-78294.959896
849.262227,3108.864956,2960.823768,-78141.740796
849.264777,3108.864956,-296.082377,-76456.330700
849.267303,-11843.295072,-6809.894666,-80593.246390
849.269828,6513.812290,-5033.400406,-75843.454302
849.272353,-6513.812290,-3404.947333,-76303.111601
849.274879,9326.594869,3108.864956,-76303.111601
849.277404,2072.576638,-7994.224174,-78907.836294
849.279929,1924.535449,-4885.359217,-77988.521696
849.282455,-6661.853478,-2664.741391,-76915.987999
849.284980,-7550.100608,-3108.864956,-78907.836294
849.287505,-3997.112087,-7994.224174,-77988.521696
849.290031,12287.418637,-592.164754,-78294.959896
849.292556,9622.677246,3552.988522,-78294.959896
849.295081,-4145.153275,1776.494261,-79061.055394
849.297607,-15100.201217,-5625.565159,-76915.987999
849.300132,2812.782580,-1332.370696,-76915.987999
849.302657,-1332.370696,-6661.853478,-79980.369991
849.305183,12139.377449,-6513.812290,-75843.454302
849.307708,5921.647536,5181.441594,-76609.549800
849.310233,4293.194464,5625.565159,-78141.740796
849.312759,-8290.306550,1332.370696,-77069.207099
849.315284,3997.112087,-7254.018232,-77682.083497
849.317809,3849.070898,8586.388927,-77528.864398
849.320335,13323.706956,4293.194464,-77528.864398
849.322860,-5625.565159,-8586.388927,-79061.055394
849.325385,444.123565,-1332.370696,-78448.178995
849.327911,9326.594869,6957.935855,-77682.083497
849.330436,12731.542202,8586.388927,-78448.178995
849.332961,1480.411884,-1036.288319,-78601.398095
849.335487,-2516.700203,-1924.535449,-78754.617194
849.338012,-3404.947333,2812.782580,-75843.454302
849.340537,1480.411884,-888.247130,-77375.645298
849.343063,4145.153275,-3849.070898,-77988.521696
849.345588,5033.400406,444.123565,-78294.959896
849.348113,1480.411884,11843.295072,-78141.740796
849.350639,-3256.906145,-2812.782580,-78141.740796
849.353164,-888.247130,2664.741391,-79061.055394
849.355689,5921.647536,-1924.535449,-77682.083497
849.358215,-4293.194464,-444.123565,-78907.836294
849.360740,10955.047942,2812.782580,-75690.235202
849.363265,592.164754,-5921.647536,-79980.369991
849.365791,12879.583391,3108.864956,-76149.892501
849.368324,4589.276840,296.082377,-75690.235202
849.370858,-2664.741391,5033.400406,-78294.959896
849.373392,4737.318029,-5921.647536,-78294.959896
849.375926,-4737.318029,-1628.453072,-77682.083497
849.378460,9326.594869,296.082377,-77222.426198
849.380995,4293.194464,4737.318029,-79214.274493
849.383529,16284.530724,10807.006753,-75690.235202
849.386063,-3849.070898,7994.224174,-80899.684589
849.388597,2664.741391,8438.347739,-77069.207099
849.391131,-5329.482782,-296.082377,-78601.398095
849.393665,19245.354492,3404.947333,-77988.521696
849.396199,-2664.741391,-9474.636058,-79214.274493
849.398733,7698.141797,-8586.388927,-77835.302597
849.401267,-5033.400406,-2072.576638,-75996.673402
849.403801,-4293.194464,9622.677246,-78907.836294
849.406335,4589.276840,-6809.894666,-77682.083497
849.408869,-5329.482782,1776.494261,-77682.083497
849.411403,6217.729913,10658.965565,-76456.330700
849.413937,-10066.800811,-15692.365970,-79673.931792
849.416471,-6217.729913,-6217.729913,-77222.426198
849.419005,1332.370696,-6069.688724,-77682.083497
849.421539,9178.553681,2220.617826,-79214.274493
849.424073,1332.370696,1480.411884,-79367.493593
849.426607,-6513.812290,-1036.288319,-78907.836294
849.429141,-11103.089130,-6661.853478,-78907.836294
849.431675,1480.411884,-296.082377,-77069.207099
849.434209,6661.853478,-5477.523971,-78601.398095
849.436744,4737.318029,-7550.100608,-79673.931792
849.439278,-1480.411884,-1036.288319,-76609.549800
849.441812,-7402.059420,0.000000,-77988.521696
849.444346,-2960.823768,-4885.359217,-78294.959896
849.446880,4145.153275,4589.276840,-77375.645298
849.449414,3256.906145,-13323.706956,-77069.207099
849.451948,-2220.617826,2220.617826,-76762.768900
849.454482,1184.329507,-1924.535449,-77528.864398
849.457016,-9622.677246,-6217.729913,-81665.780087
849.459550,2516.700203,1924.535449,-75690.235202
849.462084,-9030.512492,-3997.112087,-80286.808190
849.464618,4293.194464,1184.329507,-77682.083497
849.467152,-2516.700203,-5625.565159,-78907.836294
849.469665,1628.453072,592.164754,-77528.864398
849.472177,-2220.617826,-4589.276840,-79827.150892
849.474690,-2516.700203,-3701.029710,-77069.207099
849.477202,-14804.118840,-5329.482782,-76609.549800
849.479715,5921.647536,-7254.018232,-78141.740796
849.482227,6365.771101,148.041188,-77222.426198
849.484740,4145.153275,5625.565159,-78754.617194
849.487252,-5181.441594,-1036.288319,-77375.645298
849.489765,-17616.901420,-8882.471304,-78294.959896
849.492278,3552.988522,2072.576638,-75996.673402
849.494790,-888.247130,-9178.553681,-77682.083497
849.497303,5773.606348,-8734.430116,-79061.055394
849.499815,13175.665768,9622.677246,-76456.330700
849.502328,-1036.288319,5921.647536,-78754.617194
849.504840,-2960.823768,1036.288319,-77375.645298
849.507353,2960.823768,-2368.659014,-77682.083497
849.509865,8882.471304,9030.512492,-77682.083497
849.512378,11695.253884,-1628.453072,-76149.892501
849.514890,-4737.318029,-6809.894666,-78907.836294
849.517403,2072.576638,-1628.453072,-76149.892501
849.519916,1332.370696,3701.029710,-78141.740796
849.522428,12287.418637,11547.212695,-78141.740796
849.524941,3404.947333,1480.411884,-80746.465489
849.527453,148.041188,2812.782580,-78601.398095
849.529966,-3849.070898,2368.659014,-77682.083497
849.532478,1184.329507,-1480.411884,-77069.207099
849.534991,4145.153275,-1776.494261,-78141.740796
849.537503,12139.377449,-4589.276840,-76456.330700
849.540016,-6069.688724,5921.647536,-77375.645298
849.542528,10658.965565,6809.894666,-77682.083497
849.545041,2960.823768,-4737.318029,-80133.589091
849.547554,-2072.576638,-2664.741391,-75843.454302
849.550066,4589.276840,3701.029710,-77222.426198
849.552579,-1776.494261,1332.370696,-78294.959896
849.555091,10066.800811,-2368.659014,-77835.302597
849.557604,-4441.235652,-1776.494261,-77528.864398
849.560116,3701.029710,3552.988522,-77682.083497
849.562629,-7698.141797,-296.082377,-78294.959896
849.565141,5329.482782,-3256.906145,-76915.987999
849.567654,7550.100608,-1776.494261,-77988.521696
849.570178,14804.118840,5921.647536,-76762.768900
849.572703,3701.029710,17912.983796,-76915.987999
849.575228,-740.205942,4145.153275,-79367.493593
849.577752,-4293.194464,-2664.741391,-75996.673402
849.580277,4145.153275,-2516.700203,-76456.330700
849.582801,11399.171507,4441.235652,-76609.549800
849.585326,1036.288319,-10658.965565,-78907.836294
849.587850,3552.988522,-2072.576638,-78294.959896
849.590375,2812.782580,6661.853478,-76149.892501
849.592899,-10658.965565,3256.906145,-80286.808190
849.595424,12435.459826,-740.205942,-75843.454302
849.597948,-8142.265362,-5773.606348,-80440.027290
849.600473,8142.265362,5773.606348,-75690.235202
849.602997,-12731.542202,-15544.324782,-80746.465489
849.605522,-4293.194464,-5033.400406,-76149.892501
849.608046,-888.247130,-740.205942,-76762.768900
849.610571,7402.059420,2220.617826,-79980.369991
849.613095,-1184.329507,-888.247130,-78294.959896
849.615620,-13027.624579,-2960.823768,-78141.740796
849.618145,-3701.029710,-5033.400406,-77222.426198
849.620669,-3404.947333,-6217.729913,-79367.493593
849.623194,11251.130318,-7846.182985,-77222.426198
849.625718,-2368.659014,-6513.812290,-78601.398095
849.628243,3552.988522,3256.906145,-77375.645298
849.630767,-8586.388927,-5477.523971,-78448.178995
849.633292,-7550.100608,-740.205942,-80593.246390
849.635816,9326.594869,-1776.494261,-75996.673402
849.638341,-2516.700203,-9326.594869,-78294.959896
849.640865,740.205942,1480.411884,-75996.673402
849.643390,-8142.265362,148.041188,-79980.369991
849.645914,-444.123565,-1036.288319,-79827.150892
849.648439,-5477.523971,-148.041188,-78448.178995
849.650963,1036.288319,-740.205942,-77682.083497
849.653488,592.164754,-3404.947333,-77988.521696
849.656012,-2664.741391,-3552.988522,-80133.589091
849.658537,-740.205942,-6217.729913,-77682.083497
849.661061,-10510.924376,-8438.347739,-79214.274493
849.663586,-1184.329507,-4589.276840,-76303.111601
849.666111,7550.100608,-1332.370696,-77375.645298
849.668635,11399.171507,4293.194464,-79367.493593
849.671170,-3108.864956,1332.370696,-78294.959896
849.673705,-15840.407159,-5921.647536,-77682.083497
849.676239,4145.153275,3552.988522,-76149.892501
849.678774,-5477.523971,-4885.359217,-79827.150892
849.681309,12139.377449,-11695.253884,-78141.740796
849.683844,4441.235652,-3849.070898,-77528.864398
849.686378,2072.576638,13027.624579,-78141.740796
849.688913,2072.576638,5181.441594,-78448.178995
849.691448,-3849.070898,-7994.224174,-79827.150892
849.693983,7846.182985,10510.924376,-77222.426198
849.696517,10658.965565,2812.782580,-78141.740796
849.699052,-5033.400406,-7698.141797,-79520.712692
849.701587,-444.123565,-4145.153275,-77222.426198
849.704122,-1776.494261,2812.782580,-77528.864398
849.706656,19689.478057,9474.636058,-75690.235202
849.709191,1924.535449,5625.565159,-79673.931792
849.711726,9622.677246,1332.370696,-76609.549800
849.714260,-9918.759623,444.123565,-79980.369991
849.716795,2516.700203,5477.523971,-75690.235202
849.719330,-2960.823768,-5477.523971,-80593.246390
849.721865,5033.400406,-740.205942,-78448.178995
849.724399,9770.718434,5033.400406,-76149.892501
849.726934,-2220.617826,1332.370696,-78907.836294
849.729469,-1036.288319,3108.864956,-76149.892501
849.732004,3849.070898,-5477.523971,-77682.083497
849.734538,3256.906145,592.164754,-76149.892501
849.737073,0.000000,5773.606348,-76456.330700
849.739608,11547.212695,444.123565,-77069.207099
849.742143,-6661.853478,-4737.318029,-79061.055394
849.744677,-296.082377,4737.318029,-78754.617194
849.747212,7402.059420,1628.453072,-74770.920605
849.749747,4737.318029,-2220.617826,-79520.712692
849.752282,13471.748144,9474.636058,-77222.426198
849.754816,6217.729913,10510.924376,-77835.302597
849.757351,-5921.647536,3997.112087,-78601.398095
849.759886,-4885.359217,-740.205942,-75996.673402
849.762421,4737.318029,-4145.153275,-77069.207099
849.764955,13915.871710,5625.565159,-78754.617194
849.767490,4885.359217,-11251.130318,-77222.426198
849.770025,-4737.318029,-1184.329507,-77528.864398
849.772567,2812.782580,13323.706956,-77222.426198
849.775110,-7254.018232,-2812.782580,-79520.712692
849.777652,4589.276840,-2516.700203,-76609.549800
849.780195,-888.247130,-3701.029710,-77835.302597
849.782737,-6069.688724,1036.288319,-77375.645298
849.785280,-2072.576638,-11695.253884,-77988.521696
849.787822,-10658.965565,-8586.388927,-78448.178995
849.790365,7402.059420,3256.906145,-77222.426198
849.792907,9474.636058,4293.194464,-78294.959896
849.795450,-2664.741391,-296.082377,-78754.617194
849.797992,-9474.636058,-6069.688724,-78448.178995
849.800535,-5625.565159,-4145.153275,-75996.673402
849.803077,-1184.329507,-7105.977043,-78294.959896
849.805620,8290.306550,-7254.018232,-78294.959896
849.808162,5033.400406,-4293.194464,-77069.207099
849.810705,-592.164754,2516.700203,-80746.465489
849.813247,-2812.782580,-7105.977043,-78448.178995
849.815790,-148.041188,7698.141797,-78294.959896
849.818332,2220.617826,-5477.523971,-78601.398095
849.820875,5033.400406,-7402.059420,-77682.083497
849.823417,-6069.688724,-2516.700203,-77222.426198
849.825960,-740.205942,2368.659014,-77988.521696
849.828502,-6513.812290,-5181.441594,-76762.768900
849.831045,1628.453072,-2812.782580,-78601.398095
849.833587,3552.988522,-888.247130,-76303.111601
849.836130,1332.370696,-7402.059420,-79827.150892
849.838672,-4293.194464,-3552.988522,-77222.426198
849.841215,-10066.800811,-14359.995275,-78907.836294
849.843757,6365.771101,-3404.947333,-76609.549800
849.846300,7402.059420,4885.359217,-77682.083497
849.848842,6957.935855,3404.947333,-78448.178995
849.851385,-7994.224174,-5921.647536,-77682.083497
849.853927,-11843.295072,-5477.523971,-76456.330700
849.856470,4589.276840,4145.153275,-76609.549800
849.859012,4737.318029,-8882.471304,-78601.398095
849.861555,6365.771101,-11399.171507,-78141.740796
849.864097,6217.729913,5033.400406,-76456.330700
849.866640,1332.370696,8142.265362,-79214.274493
849.869182,-4441.235652,4885.359217,-78294.959896
849.871725,6365.771101,-6365.771101,-77835.302597
849.874274,4885.359217,6365.771101,-77835.302597
849.876824,10955.047942,2220.617826,-76762.768900
849.879373,-6365.771101,-8734.430116,-78601.398095
849.881923,-1332.370696,-1036.288319,-76609.549800
849.884472,4145.153275,1628.453072,-77375.645298
849.887022,17912.983796,10955.047942,-76609.549800
849.889571,4145.153275,1184.329507,-79214.274493
849.892121,3108.864956,2368.659014,-78754.617194
849.894670,-4737.318029,1036.288319,-78294.959896
849.897220,2516.700203,3997.112087,-77222.426198
849.899769,11103.089130,-3108.864956,-76762.768900
849.902319,-2072.576638,-1184.329507,-80286.808190
849.904868,12287.418637,148.041188,-75843.454302
