#time,accel_x,accel_y,accel_z
1353.649765,740.205942,-740.205942,-78448.178995
1353.652317,740.205942,-888.247130,-78141.740796
1353.654868,444.123565,-740.205942,-77682.083497
1353.657419,888.247130,-888.247130,-77375.645298
1353.659971,592.164754,-888.247130,-77835.302597
1353.662522,444.123565,-1184.329507,-78141.740796
1353.665073,592.164754,-1332.370696,-77835.302597
1353.667625,1036.288319,-1184.329507,-78448.178995
1353.670176,1036.288319,-1184.329507,-78448.178995
1353.672727,740.205942,-444.123565,-77375.645298
1353.675279,592.164754,-1184.329507,-77528.864398
1353.677830,740.205942,-1036.288319,-77988.521696
1353.680381,592.164754,-1480.411884,-77375.645298
1353.682933,1480.411884,-1036.288319,-77835.302597
1353.685484,3404.947333,-1184.329507,-77528.864398
1353.688035,-592.164754,-1036.288319,-76762.768900
1353.690587,5181.441594,-444.123565,-76609.549800
1353.693138,4737.318029,-2220.617826,-77835.302597
1353.695689,2072.576638,1184.329507,-77375.645298
1353.698241,-1184.329507,740.205942,-78141.740796
1353.700792,592.164754,740.205942,-79367.493593
1353.703343,1036.288319,2960.823768,-77682.083497
1353.705895,6957.935855,3404.947333,-75843.454302
1353.708446,4441.235652,10955.047942,-78141.740796
1353.710997,6365.771101,14508.036463,-77375.645298
1353.713549,296.082377,2368.659014,-78294.959896
1353.716100,-4737.318029,-9326.594869,-78294.959896
1353.718651,-5773.606348,-10214.842000,-77222.426198
1353.721203,-592.164754,-8142.265362,-76456.330700
1353.723754,2960.823768,-4737.318029,-77528.864398
1353.726305,-2220.617826,-6217.729913,-79673.931792
1353.728857,-5921.647536,-888.247130,-78294.959896
1353.731412,-3256.906145,7698.141797,-76915.987999
1353.733968,1628.453072,4293.194464,-77528.864398
1353.736523,4441.235652,-5329.482782,-78448.178995
1353.739079,444.123565,-6661.853478,-77988.521696
1353.741634,-2812.782580,-4885.359217,-77222.426198
1353.744190,-4885.359217,-3997.112087,-76915.987999
1353.746745,-3997.112087,-2516.700203,-77528.864398
1353.749301,2664.741391,-3849.070898,-77988.521696
1353.751856,1628.453072,-1628.453072,-77988.521696
1353.754412,-444.123565,148.041188,-75996.673402
1353.756967,-3701.029710,-1184.329507,-77682.083497
1353.759523,-1628.453072,-1036.288319,-78448.178995
