#time,accel_x,accel_y,accel_z
83330.393135,0.000000,-1036.288319,-78294.959896
83330.395699,592.164754,-592.164754,-77682.083497
83330.398263,-1036.288319,-444.123565,-76915.987999
83330.400827,0.000000,-740.205942,-77375.645298
83330.403390,592.164754,-888.247130,-77835.302597
83330.405954,-1184.329507,-740.205942,-77528.864398
83330.408518,592.164754,-740.205942,-78294.959896
83330.411081,-592.164754,-740.205942,-77988.521696
83330.413645,-444.123565,-1036.288319,-77682.083497
83330.416209,-592.164754,-740.205942,-78141.740796
83330.418772,-1184.329507,-296.082377,-77988.521696
83330.421336,148.041188,-1036.288319,-78448.178995
83330.423900,296.082377,-1036.288319,-78294.959896
83330.426464,-1036.288319,-592.164754,-78294.959896
83330.429027,444.123565,-740.205942,-77682.083497
83330.431591,888.247130,-740.205942,-78141.740796
83330.434155,-2072.576638,-1332.370696,-78448.178995
83330.436718,296.082377,-1036.288319,-78294.959896
83330.439282,-888.247130,-740.205942,-78294.959896
83330.441846,0.000000,-296.082377,-77682.083497
83330.444409,296.082377,-888.247130,-78294.959896
83330.446973,-740.205942,-740.205942,-77835.302597
83330.449537,296.082377,-296.082377,-77375.645298
83330.452101,1184.329507,-740.205942,-78448.178995
83330.454664,444.123565,-1480.411884,-77835.302597
83330.457228,-888.247130,-1036.288319,-78448.178995
83330.459792,-740.205942,-888.247130,-78448.178995
83330.462355,-1480.411884,-740.205942,-78448.178995
83330.464919,-444.123565,-888.247130,-78448.178995
83330.467483,-296.082377,-592.164754,-77682.083497
83330.470046,-444.123565,-1184.329507,-77682.083497
83330.472610,1184.329507,-1184.329507,-78448.178995
83330.475174,2368.659014,-592.164754,-77835.302597
83330.477738,-3404.947333,-1184.329507,-78907.836294
83330.480301,34789.679274,592.164754,-74617.701505
83330.482865,-22354.219448,0.000000,-77069.207099
83330.485414,6513.812290,-444.123565,-77528.864398
83330.487964,-13323.706956,-1480.411884,-79367.493593
83330.490513,-9918.759623,148.041188,-78907.836294
83330.493062,3552.988522,-296.082377,-76149.892501
83330.495612,-3256.906145,-444.123565,-78601.398095
83330.498161,12139.377449,-1036.288319,-76303.111601
83330.500710,11547.212695,0.000000,-77069.207099
83330.503259,-296.082377,-2072.576638,-77528.864398
83330.505809,-5773.606348,-1332.370696,-77528.864398
83330.508358,-23242.466579,-444.123565,-76915.987999
83330.510907,-15692.365970,2516.700203,-78907.836294
83330.513457,-888.247130,-1332.370696,-76609.549800
83330.516006,6365.771101,-888.247130,-79214.274493
83330.518555,11695.253884,-1628.453072,-75383.797003
83330.521105,2960.823768,-444.123565,-79214.274493
83330.523654,-3108.864956,-1776.494261,-77375.645298
83330.526203,-11695.253884,-148.041188,-78448.178995
83330.528753,-13323.706956,-2368.659014,-79061.055394
83330.531302,10362.883188,-444.123565,-76609.549800
83330.533851,1924.535449,740.205942,-77222.426198
83330.536401,-11695.253884,-740.205942,-77069.207099
83330.538950,10807.006753,-148.041188,-76303.111601
83330.541499,-8438.347739,148.041188,-79367.493593
83330.544048,-4885.359217,-1776.494261,-77069.207099
83330.546598,1776.494261,-2072.576638,-76609.549800
83330.549147,-6513.812290,-1776.494261,-75537.016103
83330.551696,-23390.507767,-296.082377,-77988.521696
83330.554246,15840.407159,1480.411884,-72319.415011
83330.556795,-18061.024985,296.082377,-80593.246390
83330.559344,19541.436869,592.164754,-72779.072310
83330.561894,-2220.617826,-592.164754,-78907.836294
83330.564443,-12287.418637,0.000000,-76149.892501
83330.566992,-7846.182985,592.164754,-77069.207099
83330.569542,-20725.766376,-740.205942,-78601.398095
83330.572091,-4589.276840,-1332.370696,-78294.959896
83330.574640,6809.894666,-888.247130,-76915.987999
83330.577189,9622.677246,0.000000,-77682.083497
83330.579739,7994.224174,0.000000,-75230.577904
83330.582288,-14656.077652,296.082377,-77375.645298
83330.584837,-18801.230927,-148.041188,-78754.617194
83330.587379,-9622.677246,-2220.617826,-78907.836294
83330.589920,8586.388927,3552.988522,-78141.740796
83330.592462,21465.972318,-3997.112087,-75996.673402
83330.595003,3108.864956,-148.041188,-76456.330700
83330.597545,2368.659014,-1184.329507,-78907.836294
83330.600086,-6069.688724,-148.041188,-80899.684589
83330.602627,3997.112087,-1924.535449,-79980.369991
83330.605169,5181.441594,-3701.029710,-78448.178995
83330.607710,8142.265362,-2220.617826,-79367.493593
83330.610252,-1036.288319,2664.741391,-78141.740796
83330.612793,1924.535449,-1332.370696,-76456.330700
83330.615335,-1924.535449,-740.205942,-77222.426198
83330.617876,1332.370696,-1924.535449,-78907.836294
83330.620418,14656.077652,2812.782580,-77988.521696
83330.622959,4589.276840,-5921.647536,-78601.398095
83330.625500,1184.329507,-740.205942,-76456.330700
83330.628042,-4885.359217,1184.329507,-77375.645298
83330.630583,10807.006753,-740.205942,-77222.426198
83330.633125,-8290.306550,-2072.576638,-78907.836294
83330.635666,-3404.947333,592.164754,-75383.797003
83330.638208,592.164754,-4293.194464,-77069.207099
83330.640749,2812.782580,-1480.411884,-78448.178995
83330.643290,740.205942,2220.617826,-77069.207099
83330.645832,-4885.359217,-3552.988522,-78294.959896
83330.648373,15248.242405,-740.205942,-75843.454302
83330.650915,148.041188,1332.370696,-78141.740796
83330.653456,-8734.430116,-888.247130,-79520.712692
83330.655998,18949.272115,-2812.782580,-77988.521696
83330.658539,-10955.047942,-592.164754,-81052.903688
83330.661080,18061.024985,444.123565,-77835.302597
83330.663622,1332.370696,-2960.823768,-76762.768900
83330.666163,-4589.276840,-1480.411884,-79214.274493
