#time,accel_x,accel_y,accel_z
88.928050,-592.164754,-4145.153275,-77528.864398
88.930703,-1184.329507,-3256.906145,-77835.302597
88.933356,592.164754,-2220.617826,-77069.207099
88.936009,740.205942,-2960.823768,-76762.768900
88.938662,-888.247130,-2960.823768,-77528.864398
88.941315,444.123565,-2368.659014,-76456.330700
88.943968,1184.329507,-3108.864956,-76762.768900
88.946621,-444.123565,-2220.617826,-77528.864398
88.949274,4589.276840,888.247130,-78448.178995
88.951927,4293.194464,1184.329507,-78601.398095
88.954580,2812.782580,1036.288319,-77988.521696
88.957233,4589.276840,1924.535449,-78294.959896
88.959886,4589.276840,1628.453072,-79061.055394
88.962539,3849.070898,1924.535449,-78141.740796
88.965192,19097.313304,1332.370696,-76303.111601
88.967845,12287.418637,1332.370696,-77835.302597
88.970498,-29016.072926,-9326.594869,-83197.971083
88.973148,1628.453072,4589.276840,-73238.729609
88.975790,-9770.718434,-5625.565159,-81972.218286
88.978432,9770.718434,5329.482782,-78448.178995
88.981074,6365.771101,-1332.370696,-77988.521696
88.983716,13915.871710,-1924.535449,-77069.207099
88.986358,-1924.535449,-2220.617826,-79061.055394
88.989001,7698.141797,-888.247130,-76609.549800
88.991643,-20429.683999,-3404.947333,-81206.122788
88.994285,-7994.224174,-1480.411884,-77528.864398
88.996927,-7105.977043,-3256.906145,-77682.083497
88.999569,9918.759623,-4441.235652,-80286.808190
89.002211,10362.883188,6217.729913,-76609.549800
89.004853,5181.441594,-1924.535449,-77682.083497
89.007495,-5033.400406,-1628.453072,-79673.931792
89.010137,-10362.883188,-592.164754,-76915.987999
89.012780,-7402.059420,-1776.494261,-79367.493593
89.015422,2664.741391,-1480.411884,-78754.617194
89.018064,-296.082377,740.205942,-78601.398095
89.020706,8734.430116,-888.247130,-77528.864398
89.023348,-5181.441594,-2664.741391,-78294.959896
89.025990,-8882.471304,-1776.494261,-79214.274493
89.028632,2072.576638,1332.370696,-75537.016103
89.031274,5921.647536,-5477.523971,-81665.780087
89.033916,-1776.494261,592.164754,-77988.521696
89.036559,-1776.494261,-2072.576638,-78294.959896
89.039201,-2220.617826,-3849.070898,-75843.454302
89.041843,-10510.924376,-2664.741391,-80746.465489
89.044485,12287.418637,-444.123565,-74004.825107
89.047127,-11547.212695,-5477.523971,-83044.751983
89.049769,7994.224174,3108.864956,-75230.577904
89.052411,-8734.430116,-3552.988522,-79061.055394
89.055053,3404.947333,-888.247130,-76915.987999
89.057695,4589.276840,-2368.659014,-78141.740796
89.060338,-1776.494261,-888.247130,-78294.959896
89.062980,-14359.995275,-2812.782580,-79214.274493
89.065622,-14063.912898,0.000000,-76456.330700
89.068264,-7254.018232,-2072.576638,-79214.274493
89.070906,18209.066173,-296.082377,-77682.083497
89.073548,17912.983796,1332.370696,-78294.959896
89.076190,-2664.741391,-888.247130,-79061.055394
89.078819,-24130.713709,-1628.453072,-77835.302597
89.081448,-10807.006753,2812.782580,-76149.892501
89.084077,14211.954086,-4441.235652,-79061.055394
89.086705,38934.832549,1036.288319,-75690.235202
89.089334,7105.977043,-6069.688724,-81512.560987
89.091963,-18801.230927,2072.576638,-76762.768900
89.094592,-15100.201217,-1480.411884,-77528.864398
89.097221,7846.182985,-888.247130,-78294.959896
89.099849,33309.267390,1036.288319,-77988.521696
89.102478,23390.507767,-6661.853478,-79367.493593
89.105107,-3256.906145,-1628.453072,-78448.178995
89.107736,-13915.871710,444.123565,-77069.207099
89.110364,-14952.160028,-1036.288319,-79214.274493
89.112993,24722.878463,-1036.288319,-77682.083497
89.115622,15840.407159,-444.123565,-79673.931792
89.118251,16580.613101,-1036.288319,-77835.302597
89.120880,-11103.089130,-3701.029710,-78294.959896
89.123508,9178.553681,888.247130,-76303.111601
89.126137,-16284.530724,-5477.523971,-80899.684589
89.128766,19097.313304,2664.741391,-74004.825107
89.131395,148.041188,-7550.100608,-78754.617194
89.134023,16728.654289,-2220.617826,-80286.808190
89.136652,-10658.965565,-740.205942,-78141.740796
89.139281,8882.471304,1332.370696,-78448.178995
89.141910,12583.501014,148.041188,-78601.398095
89.144539,-2220.617826,-4293.194464,-81359.341888
89.147167,9622.677246,3701.029710,-75383.797003
89.149796,-444.123565,-6957.935855,-81052.903688
89.152425,2368.659014,2812.782580,-77988.521696
89.155054,-2664.741391,-1480.411884,-77682.083497
89.157682,2220.617826,-2812.782580,-77988.521696
89.160311,6513.812290,-2072.576638,-79367.493593
89.162940,15248.242405,-296.082377,-78448.178995
89.165569,10658.965565,-2072.576638,-78141.740796
89.168198,12435.459826,-888.247130,-77069.207099
89.170826,-12879.583391,-444.123565,-77528.864398
89.173455,-10214.842000,-888.247130,-77988.521696
89.176084,740.205942,-1776.494261,-77682.083497
89.178713,34493.596897,-2220.617826,-77528.864398
89.181341,-2960.823768,1184.329507,-80440.027290
89.183961,-3701.029710,-1776.494261,-74924.139704
89.186580,-37898.544230,-3256.906145,-80440.027290
89.189199,-148.041188,888.247130,-75077.358804
89.191818,20133.601622,-4145.153275,-81818.999186
89.194437,20873.807564,740.205942,-77835.302597
89.197056,-7550.100608,-888.247130,-77682.083497
89.199675,-26943.496289,-2072.576638,-78448.178995
89.202294,-12879.583391,-740.205942,-79061.055394
89.204913,21317.931130,-148.041188,-78294.959896
89.207532,15840.407159,-444.123565,-81052.903688
89.210151,17172.777854,-444.123565,-76762.768900
89.212770,-16876.695478,-1776.494261,-77682.083497
89.215389,-25018.960840,-2960.823768,-78141.740796
89.218008,-12139.377449,1628.453072,-76149.892501
89.220627,11843.295072,-2664.741391,-78907.836294
89.223246,3256.906145,296.082377,-78754.617194
89.225865,-10955.047942,-4885.359217,-80899.684589
89.228484,1036.288319,2072.576638,-75383.797003
89.231103,-9622.677246,-1924.535449,-82125.437386
89.233722,5773.606348,5033.400406,-75383.797003
89.236341,12583.501014,-5181.441594,-80133.589091
89.238960,-27831.743419,-2368.659014,-79061.055394
89.241579,8882.471304,2516.700203,-76303.111601
89.244198,-26351.331535,-4145.153275,-80593.246390
89.246817,-3552.988522,-3552.988522,-81359.341888
89.249436,-3997.112087,1036.288319,-72012.976812
89.252055,3701.029710,-5625.565159,-80899.684589
89.254674,-3552.988522,-1036.288319,-77069.207099
89.257293,4293.194464,-1776.494261,-77988.521696
89.259912,-12879.583391,-592.164754,-79673.931792
89.262531,-2516.700203,444.123565,-80899.684589
89.265150,-15100.201217,296.082377,-76762.768900
89.267769,-3849.070898,-5773.606348,-81665.780087
89.270388,17616.901420,1480.411884,-75690.235202
89.273007,11991.336260,-2960.823768,-80133.589091
89.275626,-3256.906145,148.041188,-76609.549800
89.278245,-23390.507767,-3701.029710,-78294.959896
89.280865,-7846.182985,4441.235652,-77222.426198
89.283484,12879.583391,-4293.194464,-79061.055394
89.286103,35825.967593,-1036.288319,-77682.083497
89.288714,10807.006753,-3404.947333,-82278.656485
89.291325,-16136.489536,1184.329507,-76149.892501
89.293936,-15100.201217,-2516.700203,-77222.426198
89.296547,11399.171507,-2960.823768,-79214.274493
89.299158,29164.114115,2072.576638,-80286.808190
89.301770,26055.249158,-2516.700203,-76762.768900
89.304381,-5181.441594,-2220.617826,-76762.768900
89.306992,-15396.283594,-296.082377,-78754.617194
89.309603,-3552.988522,0.000000,-77835.302597
89.312214,14359.995275,-1776.494261,-79061.055394
89.314825,22650.301825,740.205942,-79061.055394
89.317437,13767.830521,1036.288319,-77528.864398
89.320048,-17616.901420,-1184.329507,-80899.684589
89.322659,11399.171507,3404.947333,-74924.139704
89.325270,2368.659014,-5477.523971,-81206.122788
89.327881,6069.688724,1776.494261,-77528.864398
89.330492,4145.153275,-3108.864956,-77835.302597
89.333104,-4145.153275,-1480.411884,-81665.780087
89.335715,-1924.535449,888.247130,-77988.521696
89.338326,-4885.359217,1332.370696,-77375.645298
89.340937,26351.331535,-2812.782580,-76762.768900
89.343548,-15100.201217,-6661.853478,-83351.190182
89.346159,10066.800811,4145.153275,-72625.853210
89.348771,-21910.095883,-9178.553681,-85036.600278
89.351382,9622.677246,5921.647536,-73545.167808
89.353993,2664.741391,-5033.400406,-79980.369991
89.356604,10066.800811,1628.453072,-76762.768900
89.359215,14804.118840,-3256.906145,-78141.740796
89.361826,9622.677246,-3849.070898,-77835.302597
89.364438,-15692.365970,-444.123565,-79061.055394
89.367049,-8586.388927,-592.164754,-76762.768900
89.369660,-1924.535449,-1184.329507,-79214.274493
89.372271,25759.166782,-3552.988522,-77222.426198
89.374882,26351.331535,2664.741391,-79061.055394
89.377494,-24278.754898,-2516.700203,-79214.274493
89.380105,-11399.171507,888.247130,-75690.235202
89.382716,-26943.496289,-3256.906145,-77988.521696
89.385327,24870.919651,-4885.359217,-79980.369991
89.387938,25759.166782,-740.205942,-75690.235202
89.390549,1480.411884,-2664.741391,-80746.465489
89.393051,-21465.972318,3256.906145,-77222.426198
89.395553,-30940.608376,-2516.700203,-79061.055394
89.398055,-1036.288319,-2664.741391,-77069.207099
89.400558,12435.459826,296.082377,-77988.521696
89.403060,22946.384202,-2368.659014,-76915.987999
89.405562,-1776.494261,-2812.782580,-79367.493593
89.408064,-6513.812290,1628.453072,-76456.330700
89.410566,-31384.731941,-4293.194464,-80746.465489
89.413068,18357.107362,5625.565159,-73391.948708
89.415570,-9178.553681,-5033.400406,-83197.971083
89.418072,21317.931130,1332.370696,-75537.016103
89.420574,-15988.448347,-3404.947333,-79980.369991
89.423076,296.082377,148.041188,-76915.987999
89.425578,-20429.683999,-2812.782580,-76762.768900
89.428080,12435.459826,-592.164754,-75383.797003
89.430582,17468.860231,-2960.823768,-76149.892501
89.433084,-10066.800811,-6809.894666,-82738.313784
89.435586,-1332.370696,7105.977043,-75537.016103
89.438088,-5773.606348,-2664.741391,-79980.369991
89.440590,11399.171507,3256.906145,-77682.083497
89.443092,6957.935855,-4293.194464,-77835.302597
89.445594,11991.336260,-1036.288319,-79367.493593
89.448096,-7550.100608,148.041188,-79214.274493
89.450598,-7698.141797,1776.494261,-77988.521696
89.453100,-14656.077652,-3256.906145,-78448.178995
89.455602,-740.205942,444.123565,-78754.617194
89.458104,17024.736666,-2072.576638,-77835.302597
89.460606,14656.077652,-148.041188,-79673.931792
89.463109,0.000000,-2812.782580,-79061.055394
89.465611,-27831.743419,-1036.288319,-78294.959896
89.468113,-17024.736666,4145.153275,-77682.083497
89.470615,17764.942608,-4737.318029,-77835.302597
89.473117,36122.049970,2960.823768,-78294.959896
89.475619,14063.912898,-6365.771101,-81206.122788
89.478121,-25167.002028,3849.070898,-77375.645298
