#time,accel_x,accel_y,accel_z
222.780519,888.247130,-1184.329507,-77682.083497
222.783064,592.164754,-888.247130,-77528.864398
222.785609,444.123565,-1184.329507,-77222.426198
222.788154,444.123565,-1036.288319,-77682.083497
222.790699,444.123565,-1480.411884,-77835.302597
222.793244,296.082377,-1036.288319,-78141.740796
222.795789,444.123565,-1036.288319,-77069.207099
222.798334,592.164754,-888.247130,-77835.302597
222.800879,592.164754,-888.247130,-77528.864398
222.803423,444.123565,-1184.329507,-77528.864398
222.805968,296.082377,-592.164754,-77682.083497
222.808513,296.082377,-740.205942,-77682.083497
222.811058,444.123565,-740.205942,-77682.083497
222.813603,888.247130,-888.247130,-77528.864398
222.816148,296.082377,-888.247130,-78141.740796
222.818693,444.123565,-740.205942,-77375.645298
222.821238,592.164754,-1036.288319,-77069.207099
222.823782,592.164754,-592.164754,-76762.768900
222.826327,888.247130,-888.247130,-77375.645298
222.828872,592.164754,-592.164754,-76762.768900
222.831417,592.164754,-888.247130,-77682.083497
222.833962,592.164754,-888.247130,-77835.302597
222.836507,296.082377,-592.164754,-77835.302597
222.839052,444.123565,-1184.329507,-77682.083497
222.841597,444.123565,-1480.411884,-77835.302597
222.844142,296.082377,-296.082377,-77528.864398
222.846686,740.205942,-444.123565,-77375.645298
222.849231,444.123565,-1480.411884,-77375.645298
222.851776,444.123565,-740.205942,-77682.083497
222.854321,592.164754,-888.247130,-77069.207099
222.856866,444.123565,-740.205942,-77835.302597
222.859411,592.164754,-1776.494261,-77682.083497
222.861956,592.164754,-1184.329507,-77528.864398
222.864501,444.123565,-1036.288319,-77375.645298
222.867046,592.164754,-1332.370696,-77528.864398
222.869590,592.164754,-888.247130,-77069.207099
222.872135,592.164754,-888.247130,-77988.521696
222.874680,740.205942,-444.123565,-77835.302597
222.877225,592.164754,-888.247130,-77528.864398
222.879770,888.247130,-1332.370696,-77069.207099
222.882325,592.164754,-1184.329507,-77375.645298
222.884880,592.164754,-1036.288319,-77375.645298
222.887434,888.247130,-1184.329507,-77835.302597
222.889989,888.247130,-888.247130,-77835.302597
222.892544,740.205942,-888.247130,-77375.645298
222.895099,888.247130,-1332.370696,-77375.645298
222.897654,888.247130,-444.123565,-77375.645298
222.900208,888.247130,-1332.370696,-77375.645298
222.902763,592.164754,-888.247130,-77682.083497
222.905318,1332.370696,-888.247130,-77375.645298
222.907873,888.247130,-1332.370696,-77375.645298
222.910428,888.247130,-1036.288319,-77682.083497
222.912982,1184.329507,-1776.494261,-77528.864398
222.915537,1332.370696,-740.205942,-77222.426198
222.918092,296.082377,-592.164754,-77988.521696
222.920647,1332.370696,-888.247130,-77069.207099
222.923201,888.247130,-888.247130,-77528.864398
222.925756,888.247130,-444.123565,-77835.302597
222.928311,888.247130,-1332.370696,-77835.302597
222.930866,1332.370696,-888.247130,-77069.207099
222.933421,592.164754,-1036.288319,-77375.645298
222.935975,592.164754,-888.247130,-77682.083497
222.938530,444.123565,-740.205942,-77375.645298
222.941085,592.164754,-888.247130,-77069.207099
222.943640,592.164754,-1036.288319,-77528.864398
222.946195,888.247130,-1332.370696,-77528.864398
222.948749,592.164754,-1332.370696,-77682.083497
222.951304,1036.288319,-1184.329507,-77069.207099
222.953859,592.164754,-888.247130,-77835.302597
222.956414,592.164754,-888.247130,-77528.864398
222.958969,444.123565,-740.205942,-78141.740796
222.961523,888.247130,-1036.288319,-77375.645298
222.964078,888.247130,-888.247130,-77835.302597
222.966633,888.247130,-888.247130,-77069.207099
222.969188,444.123565,-740.205942,-77222.426198
222.971743,592.164754,-592.164754,-76762.768900
222.974297,740.205942,-888.247130,-77682.083497
222.976852,740.205942,-444.123565,-77835.302597
222.979407,740.205942,-444.123565,-77835.302597
222.981962,592.164754,-1036.288319,-77528.864398
222.984513,592.164754,-888.247130,-77835.302597
222.987064,592.164754,-888.247130,-77528.864398
222.989615,592.164754,-888.247130,-77375.645298
222.992166,740.205942,-444.123565,-77375.645298
222.994717,444.123565,-740.205942,-78141.740796
222.997268,0.000000,-1184.329507,-78141.740796
222.999819,148.041188,-1184.329507,-78448.178995
223.002370,-2368.659014,-3108.864956,-76762.768900
223.004921,-3997.112087,-3256.906145,-75383.797003
223.007472,-2960.823768,-5477.523971,-76609.549800
223.010023,-888.247130,-11695.253884,-77682.083497
223.012574,-3256.906145,-11251.130318,-76915.987999
223.015125,-1628.453072,-4885.359217,-77528.864398
223.017676,-1776.494261,-2960.823768,-78448.178995
223.020227,-888.247130,-3108.864956,-77835.302597
223.022778,-1924.535449,-3108.864956,-79061.055394
223.025329,-2220.617826,1184.329507,-77069.207099
223.027880,-2516.700203,-2516.700203,-77528.864398
223.030431,296.082377,-3404.947333,-76303.111601
223.032982,-296.082377,1776.494261,-77222.426198
223.035533,-444.123565,5477.523971,-77375.645298
223.038084,-888.247130,4293.194464,-77069.207099
223.040635,1184.329507,1184.329507,-76762.768900
223.043186,740.205942,-3404.947333,-77682.083497
223.045737,592.164754,-2516.700203,-77069.207099
223.048288,148.041188,-740.205942,-77222.426198
223.050839,148.041188,444.123565,-79061.055394
223.053390,3701.029710,2368.659014,-75843.454302
223.055941,-1184.329507,5329.482782,-76609.549800
223.058492,1036.288319,7698.141797,-77375.645298
223.061043,2516.700203,-148.041188,-77528.864398
223.063594,1480.411884,-2516.700203,-75996.673402
223.066145,148.041188,1332.370696,-77069.207099
223.068696,1628.453072,1628.453072,-77988.521696
223.071247,888.247130,-3404.947333,-77682.083497
223.073798,2664.741391,1480.411884,-77835.302597
223.076349,3552.988522,1924.535449,-76609.549800
223.078900,296.082377,3997.112087,-74770.920605
223.081451,2072.576638,1332.370696,-77222.426198
223.084002,2664.741391,2072.576638,-77835.302597
223.086279,296.082377,5329.482782,-76303.111601
223.088556,592.164754,10510.924376,-77222.426198
223.090834,1776.494261,5773.606348,-77988.521696
223.093111,2220.617826,2516.700203,-77835.302597
223.095389,444.123565,-3256.906145,-77375.645298
223.097666,444.123565,-1480.411884,-75690.235202
223.099944,592.164754,-1036.288319,-77069.207099
223.102221,1776.494261,296.082377,-77375.645298
223.104498,888.247130,6957.935855,-78294.959896
223.106776,2072.576638,8290.306550,-77222.426198
223.109053,-444.123565,6217.729913,-77375.645298
223.111331,-1036.288319,-888.247130,-76762.768900
223.113608,0.000000,-3552.988522,-77069.207099
223.115885,1628.453072,-11843.295072,-78294.959896
223.118163,444.123565,-8142.265362,-77222.426198
223.120440,296.082377,-8734.430116,-77069.207099
223.122718,-444.123565,-1480.411884,-77375.645298
223.124995,1184.329507,3997.112087,-78448.178995
223.127273,2516.700203,3849.070898,-77375.645298
223.129550,1480.411884,1184.329507,-78141.740796
223.131827,1036.288319,-6661.853478,-77682.083497
