#time,accel_x,accel_y,accel_z
84845.654674,1924.535449,148.041188,-77375.645298
84845.657249,1924.535449,-1036.288319,-78141.740796
84845.659824,592.164754,-1628.453072,-77682.083497
84845.662400,1184.329507,-740.205942,-78907.836294
84845.664975,1924.535449,-1628.453072,-79214.274493
84845.667551,2072.576638,-1184.329507,-77988.521696
84845.670126,2368.659014,-1332.370696,-77375.645298
84845.672701,2220.617826,-444.123565,-78141.740796
84845.675277,444.123565,-148.041188,-77069.207099
84845.677852,1480.411884,-1036.288319,-77528.864398
84845.680427,1332.370696,-1036.288319,-77375.645298
84845.683003,2368.659014,-1184.329507,-77222.426198
84845.685578,1776.494261,-1628.453072,-78141.740796
84845.688153,1628.453072,-444.123565,-77682.083497
84845.690729,592.164754,-1036.288319,-77682.083497
84845.693304,1036.288319,-592.164754,-77835.302597
84845.695880,592.164754,-888.247130,-78141.740796
84845.698466,2664.741391,-888.247130,-78294.959896
84845.701053,2220.617826,-2368.659014,-78754.617194
84845.703639,1924.535449,-1036.288319,-77682.083497
84845.706226,740.205942,-1332.370696,-78448.178995
84845.708812,296.082377,-1184.329507,-77988.521696
84845.711399,888.247130,-296.082377,-77988.521696
84845.713985,444.123565,-740.205942,-77835.302597
84845.716572,296.082377,-592.164754,-77988.521696
84845.719159,2368.659014,-1184.329507,-77835.302597
84845.721745,2516.700203,-740.205942,-77222.426198
84845.724332,4293.194464,-4589.276840,-79520.712692
84845.726918,-8734.430116,-3997.112087,-79827.150892
84845.729505,4737.318029,-1184.329507,-77069.207099
84845.732091,0.000000,-13767.830521,-75383.797003
84845.734678,6365.771101,1184.329507,-73698.386908
84845.737264,5921.647536,-13619.789333,-75230.577904
84845.739851,592.164754,-13175.665768,-76609.549800
84845.742437,2664.741391,-592.164754,-74464.482406
84845.745024,2220.617826,-4589.276840,-75996.673402
84845.747611,1776.494261,-3849.070898,-80286.808190
84845.750197,-148.041188,8290.306550,-79673.931792
84845.752784,444.123565,5625.565159,-78907.836294
84845.755370,1776.494261,7698.141797,-78601.398095
84845.757957,-2960.823768,444.123565,-77682.083497
84845.760543,5033.400406,296.082377,-76915.987999
84845.763130,-1480.411884,-888.247130,-77835.302597
84845.765716,6069.688724,-3256.906145,-77682.083497
84845.768303,888.247130,1924.535449,-79980.369991
84845.770890,592.164754,2960.823768,-78601.398095
84845.773476,4589.276840,5477.523971,-79061.055394
84845.776063,4885.359217,5033.400406,-79827.150892
84845.778649,1480.411884,-6957.935855,-80899.684589
84845.781236,3256.906145,14063.912898,-79214.274493
84845.783822,2072.576638,-7550.100608,-80440.027290
84845.786409,5033.400406,592.164754,-79520.712692
84845.788995,-1332.370696,296.082377,-78448.178995
84845.791582,1036.288319,1332.370696,-79214.274493
84845.794169,5033.400406,0.000000,-78601.398095
84845.796755,9770.718434,12583.501014,-78907.836294
84845.799342,9918.759623,-592.164754,-81972.218286
84845.801776,2664.741391,7402.059420,-84883.381178
84845.804211,-444.123565,-1776.494261,-83964.066581
84845.806646,7254.018232,-5773.606348,-80133.589091
