#time,accel_x,accel_y,accel_z
53.796344,0.000000,-1184.329507,-78294.959896
53.798737,0.000000,-1184.329507,-78294.959896
53.801129,1628.453072,-1184.329507,-78448.178995
53.803522,1776.494261,-1628.453072,-78141.740796
53.805914,888.247130,-1036.288319,-77988.521696
53.808307,592.164754,-740.205942,-77835.302597
53.810700,1924.535449,-296.082377,-77682.083497
53.813092,1776.494261,-2072.576638,-78141.740796
53.815485,740.205942,-1036.288319,-77988.521696
53.817877,-592.164754,-148.041188,-77222.426198
53.820270,888.247130,-148.041188,-77222.426198
53.822663,2516.700203,-1332.370696,-78294.959896
53.825055,1184.329507,-1036.288319,-78294.959896
53.827448,-296.082377,-740.205942,-77069.207099
53.829840,1480.411884,-740.205942,-77682.083497
53.832233,2368.659014,-1628.453072,-77528.864398
53.834625,1184.329507,-1332.370696,-78754.617194
53.837018,444.123565,-592.164754,-78141.740796
53.839411,148.041188,-740.205942,-77375.645298
53.841803,888.247130,-2072.576638,-77988.521696
53.844196,1332.370696,-740.205942,-78294.959896
53.846588,1184.329507,-740.205942,-77528.864398
53.848981,-444.123565,-1184.329507,-78141.740796
53.851374,4441.235652,-1480.411884,-78141.740796
53.853766,2220.617826,-1332.370696,-77835.302597
53.856159,9178.553681,592.164754,-77069.207099
53.858612,3256.906145,-1924.535449,-78294.959896
53.861065,-2220.617826,-1184.329507,-77375.645298
53.863518,-2516.700203,-740.205942,-77835.302597
53.865971,3997.112087,-444.123565,-78601.398095
53.868424,4737.318029,-1628.453072,-77222.426198
53.870878,6957.935855,-1184.329507,-76762.768900
53.873331,4737.318029,-3404.947333,-78448.178995
53.875784,6217.729913,1924.535449,-77222.426198
53.878237,-2812.782580,1480.411884,-77988.521696
53.880690,-5625.565159,-592.164754,-79061.055394
53.883143,-5033.400406,-2516.700203,-77528.864398
53.885596,-1036.288319,592.164754,-76915.987999
53.888049,2220.617826,888.247130,-77222.426198
53.890503,3256.906145,-1776.494261,-77069.207099
53.892956,-1184.329507,-4145.153275,-78754.617194
53.895409,-3108.864956,740.205942,-78141.740796
53.897862,-3256.906145,296.082377,-76762.768900
53.900315,-4145.153275,-1924.535449,-78294.959896
53.902768,-4293.194464,-1184.329507,-77835.302597
53.905221,740.205942,-740.205942,-77528.864398
53.907674,-2516.700203,-740.205942,-78448.178995
53.910128,-6365.771101,-148.041188,-76762.768900
53.912581,-2960.823768,-2220.617826,-77069.207099
53.915034,1924.535449,-1776.494261,-79520.712692
53.917487,1628.453072,-1628.453072,-77375.645298
53.919940,-740.205942,-1480.411884,-77222.426198
53.922393,-4441.235652,-1036.288319,-78294.959896
53.924846,-8734.430116,-1184.329507,-77988.521696
53.927300,-2812.782580,-1332.370696,-77069.207099
53.929753,0.000000,-1924.535449,-79214.274493
53.932206,-1628.453072,148.041188,-76915.987999
53.934659,-2516.700203,-888.247130,-78448.178995
53.937112,-2220.617826,-1332.370696,-78754.617194
53.939565,592.164754,-1480.411884,-77835.302597
53.942018,2072.576638,-1628.453072,-77069.207099
53.944471,444.123565,-1332.370696,-78448.178995
53.946925,-6365.771101,-592.164754,-77069.207099
53.949378,-6513.812290,-1036.288319,-77069.207099
53.951831,-4293.194464,-888.247130,-78448.178995
53.954284,2812.782580,148.041188,-77375.645298
53.956775,5033.400406,-1332.370696,-77682.083497
53.959265,-2664.741391,-740.205942,-77682.083497
53.961756,-7994.224174,-148.041188,-78448.178995
53.964247,1480.411884,-444.123565,-76915.987999
53.966737,10807.006753,-2812.782580,-78907.836294
53.969228,11843.295072,-1036.288319,-77222.426198
53.971719,4589.276840,-592.164754,-77682.083497
53.974209,-5921.647536,0.000000,-77682.083497
53.976700,-4441.235652,-740.205942,-77988.521696
53.979191,5181.441594,-2072.576638,-77222.426198
53.981681,15100.201217,-592.164754,-77682.083497
53.984172,10362.883188,-148.041188,-78448.178995
53.986663,-2072.576638,-740.205942,-77835.302597
53.989153,-7698.141797,-2960.823768,-77375.645298
53.991644,-1628.453072,-1776.494261,-78448.178995
53.994135,8438.347739,2072.576638,-76915.987999
53.996625,11251.130318,-888.247130,-78294.959896
53.999116,3256.906145,-2072.576638,-77988.521696
54.001607,3701.029710,-1332.370696,-77069.207099
54.004097,-1924.535449,-1036.288319,-78141.740796
54.006588,1628.453072,1036.288319,-77069.207099
54.009079,4737.318029,-1332.370696,-77835.302597
54.011569,7105.977043,-2516.700203,-79520.712692
54.014060,2664.741391,-1628.453072,-78141.740796
54.016551,0.000000,1480.411884,-77375.645298
54.019041,8734.430116,-1184.329507,-77682.083497
54.021532,3404.947333,-1184.329507,-78907.836294
54.024023,5329.482782,-740.205942,-77835.302597
54.026513,5773.606348,0.000000,-77528.864398
54.029004,4737.318029,-296.082377,-78907.836294
54.031495,-148.041188,-2664.741391,-77682.083497
54.033985,1628.453072,296.082377,-77375.645298
54.036476,4441.235652,-2220.617826,-79980.369991
54.038967,6365.771101,-1036.288319,-76456.330700
54.041457,5773.606348,-1332.370696,-78294.959896
54.043948,7254.018232,-2368.659014,-77988.521696
54.046439,4737.318029,-296.082377,-78141.740796
54.048929,-592.164754,-740.205942,-77682.083497
